10,4,5,200,4,4
8,11,9,9,12,11,9,9,9,11,8,10,12,11,9,10,12,8,11,12,10,11,9,8,9,12,10,10,12,10,8,9,9,8,9,10,9,11,10,11
0,2,1,3
1,3,2,2
2,2,4,3
3,3,4,3
4,2,1,3
5,1,3,2
6,2,2,4
7,2,1,2
8,2,4,3
9,3,2,2
10,2,2,4
11,2,4,1
12,1,1,2
13,1,1,3
14,3,1,2
15,1,3,3
16,3,3,4
17,1,3,3
18,3,2,1
19,2,1,1
20,2,1,3
21,1,4,4
22,2,2,2
23,3,4,3
24,2,2,2
25,3,3,1
26,2,4,2
27,3,1,3
28,1,1,4
29,3,4,4
30,3,3,2
31,3,2,1
32,2,2,1
33,2,2,2
34,1,4,1
35,2,4,2
36,1,1,2
37,1,2,1
38,1,3,4
39,3,3,3
40,2,3,4
41,1,2,3
42,2,3,2
43,3,1,3
44,2,2,1
45,2,2,4
46,1,1,4
47,3,4,2
48,2,1,4
49,1,1,2
50,1,3,3
51,1,2,4
52,1,4,4
53,1,2,1
54,2,4,4
55,3,1,3
56,3,3,3
57,2,3,2
58,2,3,2
59,2,2,4
60,1,1,1
61,1,2,1
62,1,4,4
63,3,1,4
64,2,2,2
65,1,1,1
66,1,2,1
67,3,3,2
68,3,3,2
69,2,1,3
70,2,3,1
71,2,1,4
72,1,1,2
73,3,2,4
74,1,4,1
75,3,2,4
76,3,1,2
77,3,4,2
78,2,4,2
79,2,2,4
80,2,3,3
81,1,4,3
82,1,3,4
83,1,2,4
84,3,4,1
85,1,2,1
86,3,3,1
87,3,3,4
88,2,3,2
89,3,1,1
90,2,1,1
91,1,1,4
92,1,4,3
93,1,3,4
94,1,3,4
95,1,4,4
96,3,1,4
97,2,2,1
98,2,1,2
99,1,2,4
100,1,1,4
101,2,3,3
102,1,4,1
103,3,3,1
104,2,2,3
105,3,2,4
106,3,1,3
107,3,4,2
108,2,1,1
109,3,2,1
110,1,3,3
111,2,3,1
112,3,3,4
113,1,4,2
114,2,3,1
115,2,3,4
116,3,4,4
117,3,4,4
118,2,3,3
119,3,3,2
120,1,3,4
121,1,4,3
122,2,2,3
123,1,4,2
124,2,3,1
125,3,3,3
126,1,3,1
127,2,2,2
128,2,4,1
129,3,3,2
130,2,1,3
131,1,1,2
132,3,1,4
133,1,2,4
134,2,2,4
135,1,4,4
136,1,3,2
137,2,4,3
138,1,1,2
139,2,2,1
140,1,3,1
141,1,3,4
142,1,2,4
143,3,1,3
144,1,1,4
145,3,2,4
146,2,2,4
147,3,3,1
148,2,1,2
149,2,4,2
150,3,4,4
151,1,1,1
152,3,3,3
153,3,4,3
154,3,1,3
155,1,1,4
156,1,4,2
157,1,3,4
158,3,1,1
159,1,3,1
160,2,3,4
161,3,1,3
162,2,4,2
163,3,3,1
164,2,4,1
165,1,4,2
166,1,2,1
167,3,1,1
168,2,4,1
169,1,1,1
170,1,1,2
171,2,4,1
172,1,3,2
173,2,1,3
174,2,3,3
175,2,4,4
176,3,1,4
177,1,4,1
178,3,2,2
179,3,1,4
180,2,3,4
181,3,3,1
182,3,2,2
183,3,3,3
184,3,4,3
185,1,4,3
186,1,2,1
187,1,1,2
188,2,2,1
189,2,1,1
190,3,4,4
191,2,3,1
192,3,3,2
193,2,4,2
194,3,4,3
195,1,1,4
196,1,1,4
197,1,1,3
198,1,1,1
199,2,3,1
